Date;Epidemiological Week;State;City;City Ibge Code;Is Last;Is Repeated;Last Available Date;Place Type;Estimated Population;Estimated Population 2019;Last Available Confirmed;Last Available Confirmed Per 100K Inhabitants;Last Available Death Rate;Last Available Deaths;New Confirmed;New Deaths;Order For Place
05/09/2020;202036;AC;Assis Brasil;1200054;False;False;05/09/2020;city;7534;7417;518;6875,49774;0,0174;9;7;0;128
05/09/2020;202036;AC;BrasilÃ©ia;1200104;False;False;05/09/2020;city;26702;26278;1139;4265,59808;0,0167;19;3;0;120
05/09/2020;202036;AC;Bujari;1200138;False;False;05/09/2020;city;10420;10266;368;3531,66987;0,0163;6;1;0;151
05/09/2020;202036;AC;Capixaba;1200179;False;False;05/09/2020;city;12008;11733;247;2056,96203;0,0283;7;0;0;121
05/09/2020;202036;AC;Cruzeiro do Sul;1200203;False;False;05/09/2020;city;89072;88376;3208;3601,58074;0,0178;57;29;0;146
05/09/2020;202036;AC;EpitaciolÃ¢ndia;1200252;False;False;05/09/2020;city;18696;18411;486;2599,48652;0,0267;13;-1;0;122
05/09/2020;202036;AC;FeijÃ³;1200302;False;False;05/09/2020;city;34884;34780;1154;3308,10687;0,0156;18;15;0;127
05/09/2020;202036;AC;JordÃ£o;1200328;False;False;05/09/2020;city;8473;8317;169;1994,57099;0,0059;1;9;0;111
05/09/2020;202036;AC;Manoel Urbano;1200344;False;False;05/09/2020;city;9581;9459;278;2901,57604;0,0072;2;1;0;116
05/09/2020;202036;AC;Marechal Thaumaturgo;1200351;False;False;05/09/2020;city;19299;18867;354;1834,29193;0,0028;1;4;0;117
05/09/2020;202036;AC;MÃ¢ncio Lima;1200336;False;False;05/09/2020;city;19311;18977;762;3945,93755;0,0131;10;23;1;130
05/09/2020;202036;AC;PlÃ¡cido de Castro;1200385;False;False;05/09/2020;city;19955;19761;403;2019,54397;0,0199;8;1;0;153
05/09/2020;202036;AC;Porto Acre;1200807;False;False;05/09/2020;city;18824;18504;496;2634,93413;0,0302;15;1;0;161
05/09/2020;202036;AC;Porto Walter;1200393;False;False;05/09/2020;city;12241;11982;276;2254,71775;0,0072;2;5;0;116
05/09/2020;202036;AC;Rio Branco;1200401;False;False;05/09/2020;city;413418;407319;10109;2445,22493;0,0384;388;25;0;173
05/09/2020;202036;AC;Rodrigues Alves;1200427;False;False;05/09/2020;city;19351;18930;146;754,48297;0,0479;7;0;0;117
05/09/2020;202036;AC;Santa Rosa do Purus;1200435;False;False;05/09/2020;city;6717;6540;308;4585,38038;0,0065;2;5;0;121
05/09/2020;202036;AC;Sena Madureira;1200500;False;False;05/09/2020;city;46511;45848;1453;3123,99217;0,0076;11;9;0;125
05/09/2020;202036;AC;Senador Guiomard;1200450;False;False;05/09/2020;city;23236;23024;485;2087,27836;0,0247;12;3;0;140
05/09/2020;202036;AC;TarauacÃ¡;1200609;False;False;05/09/2020;city;43151;42567;1608;3726,44898;0,0087;14;2;0;127
05/09/2020;202036;AC;Xapuri;1200708;False;False;05/09/2020;city;19596;19323;1006;5133,70076;0,0129;13;14;0;130
05/09/2020;202036;AC;;12;False;False;05/09/2020;state;894470;881935;25408;2840,5648;0,0246;624;159;1;173
06/09/2020;202037;AC;AcrelÃ¢ndia;1200013;False;False;06/09/2020;city;15490;15256;435;2808,2634;0,0207;9;0;0;162
06/09/2020;202037;AC;Assis Brasil;1200054;False;False;06/09/2020;city;7534;7417;518;6875,49774;0,0174;9;0;0;129
06/09/2020;202037;AC;BrasilÃ©ia;1200104;False;False;06/09/2020;city;26702;26278;1139;4265,59808;0,0167;19;0;0;121
06/09/2020;202037;AC;Bujari;1200138;False;False;06/09/2020;city;10420;10266;368;3531,66987;0,0163;6;0;0;152
06/09/2020;202037;AC;Capixaba;1200179;False;False;06/09/2020;city;12008;11733;248;2065,28981;0,0282;7;1;0;122
06/09/2020;202037;AC;Cruzeiro do Sul;1200203;False;False;06/09/2020;city;89072;88376;3208;3601,58074;0,0178;57;0;0;147
06/09/2020;202037;AC;EpitaciolÃ¢ndia;1200252;False;False;06/09/2020;city;18696;18411;486;2599,48652;0,0267;13;0;0;123
06/09/2020;202037;AC;FeijÃ³;1200302;False;False;06/09/2020;city;34884;34780;1154;3308,10687;0,0156;18;0;0;128
06/09/2020;202037;AC;JordÃ£o;1200328;False;False;06/09/2020;city;8473;8317;169;1994,57099;0,0059;1;0;0;112
06/09/2020;202037;AC;Manoel Urbano;1200344;False;False;06/09/2020;city;9581;9459;278;2901,57604;0,0072;2;0;0;117
06/09/2020;202037;AC;Marechal Thaumaturgo;1200351;False;False;06/09/2020;city;19299;18867;354;1834,29193;0,0028;1;0;0;118
06/09/2020;202037;AC;MÃ¢ncio Lima;1200336;False;False;06/09/2020;city;19311;18977;762;3945,93755;0,0131;10;0;0;131
06/09/2020;202037;AC;PlÃ¡cido de Castro;1200385;False;False;06/09/2020;city;19955;19761;403;2019,54397;0,0199;8;0;0;154
06/09/2020;202037;AC;Porto Acre;1200807;False;False;06/09/2020;city;18824;18504;496;2634,93413;0,0302;15;0;0;162
06/09/2020;202037;AC;Porto Walter;1200393;False;False;06/09/2020;city;12241;11982;276;2254,71775;0,0072;2;0;0;117
06/09/2020;202037;AC;Rio Branco;1200401;False;False;06/09/2020;city;413418;407319;10143;2453,44905;0,0383;388;34;0;174
06/09/2020;202037;AC;Rodrigues Alves;1200427;False;False;06/09/2020;city;19351;18930;146;754,48297;0,0479;7;0;0;118
06/09/2020;202037;AC;Santa Rosa do Purus;1200435;False;False;06/09/2020;city;6717;6540;308;4585,38038;0,0065;2;0;0;122
06/09/2020;202037;AC;Sena Madureira;1200500;False;False;06/09/2020;city;46511;45848;1453;3123,99217;0,0076;11;0;0;126
06/09/2020;202037;AC;Senador Guiomard;1200450;False;False;06/09/2020;city;23236;23024;485;2087,27836;0,0247;12;0;0;141
06/09/2020;202037;AC;TarauacÃ¡;1200609;False;False;06/09/2020;city;43151;42567;1608;3726,44898;0,0087;14;0;0;128
06/09/2020;202037;AC;Xapuri;1200708;False;False;06/09/2020;city;19596;19323;1006;5133,70076;0,0129;13;0;0;131
06/09/2020;202037;AC;;12;False;False;06/09/2020;state;894470;881935;25443;2844,47774;0,0245;624;35;0;174
07/09/2020;202037;AC;AcrelÃ¢ndia;1200013;False;False;07/09/2020;city;15490;15256;435;2808,2634;0,0207;9;0;0;163
07/09/2020;202037;AC;Assis Brasil;1200054;False;False;07/09/2020;city;7534;7417;519;6888,77091;0,0173;9;1;0;130
07/09/2020;202037;AC;BrasilÃ©ia;1200104;False;False;07/09/2020;city;26702;26278;1141;4273,08816;0,0167;19;2;0;122
07/09/2020;202037;AC;Bujari;1200138;False;False;07/09/2020;city;10420;10266;369;3541,26679;0,0163;6;1;0;153
07/09/2020;202037;AC;Capixaba;1200179;False;False;07/09/2020;city;12008;11733;248;2065,28981;0,0282;7;0;0;123
07/09/2020;202037;AC;Cruzeiro do Sul;1200203;False;False;07/09/2020;city;89072;88376;3208;3601,58074;0,0178;57;0;0;148
07/09/2020;202037;AC;EpitaciolÃ¢ndia;1200252;False;False;07/09/2020;city;18696;18411;491;2626,23021;0,0265;13;5;0;124
07/09/2020;202037;AC;FeijÃ³;1200302;False;False;07/09/2020;city;34884;34780;1155;3310,97351;0,0156;18;1;0;129
07/09/2020;202037;AC;JordÃ£o;1200328;False;False;07/09/2020;city;8473;8317;169;1994,57099;0,0059;1;0;0;113
07/09/2020;202037;AC;Manoel Urbano;1200344;False;False;07/09/2020;city;9581;9459;278;2901,57604;0,0072;2;0;0;118
07/09/2020;202037;AC;Marechal Thaumaturgo;1200351;False;False;07/09/2020;city;19299;18867;355;1839,47355;0,0028;1;1;0;119
07/09/2020;202037;AC;MÃ¢ncio Lima;1200336;False;False;07/09/2020;city;19311;18977;762;3945,93755;0,0131;10;0;0;132
07/09/2020;202037;AC;PlÃ¡cido de Castro;1200385;False;False;07/09/2020;city;19955;19761;403;2019,54397;0,0199;8;0;0;155
07/09/2020;202037;AC;Porto Acre;1200807;False;False;07/09/2020;city;18824;18504;497;2640,24649;0,0302;15;1;0;163
07/09/2020;202037;AC;Porto Walter;1200393;False;False;07/09/2020;city;12241;11982;276;2254,71775;0,0072;2;0;0;118
07/09/2020;202037;AC;Rio Branco;1200401;False;False;07/09/2020;city;413418;407319;10153;2455,86791;0,0382;388;10;0;175
07/09/2020;202037;AC;Rodrigues Alves;1200427;False;False;07/09/2020;city;19351;18930;146;754,48297;0,0479;7;0;0;119
07/09/2020;202037;AC;Santa Rosa do Purus;1200435;False;False;07/09/2020;city;6717;6540;308;4585,38038;0,0065;2;0;0;123
07/09/2020;202037;AC;Sena Madureira;1200500;False;False;07/09/2020;city;46511;45848;1455;3128,29223;0,0076;11;2;0;127
07/09/2020;202037;AC;Senador Guiomard;1200450;False;False;07/09/2020;city;23236;23024;486;2091,58203;0,0247;12;1;0;142
07/09/2020;202037;AC;TarauacÃ¡;1200609;False;False;07/09/2020;city;43151;42567;1608;3726,44898;0,0087;14;0;0;129
07/09/2020;202037;AC;Xapuri;1200708;False;False;07/09/2020;city;19596;19323;1007;5138,80384;0,0129;13;1;0;132
07/09/2020;202037;AC;;12;False;False;07/09/2020;state;894470;881935;25469;2847,38448;0,0245;624;26;0;175
08/09/2020;202037;AC;AcrelÃ¢ndia;1200013;False;False;08/09/2020;city;15490;15256;437;2821,17495;0,0206;9;2;0;164
08/09/2020;202037;AC;Assis Brasil;1200054;False;False;08/09/2020;city;7534;7417;521;6915,31723;0,0173;9;2;0;131
08/09/2020;202037;AC;BrasilÃ©ia;1200104;False;False;08/09/2020;city;26702;26278;1143;4280,57823;0,0166;19;2;0;123
08/09/2020;202037;AC;Bujari;1200138;False;False;08/09/2020;city;10420;10266;369;3541,26679;0,0163;6;0;0;154
08/09/2020;202037;AC;Capixaba;1200179;False;False;08/09/2020;city;12008;11733;248;2065,28981;0,0282;7;0;0;124
08/09/2020;202037;AC;Cruzeiro do Sul;1200203;False;False;08/09/2020;city;89072;88376;3209;3602,70343;0,0181;58;1;1;149
08/09/2020;202037;AC;EpitaciolÃ¢ndia;1200252;False;False;08/09/2020;city;18696;18411;491;2626,23021;0,0265;13;0;0;125
08/09/2020;202037;AC;FeijÃ³;1200302;False;False;08/09/2020;city;34884;34780;1155;3310,97351;0,0156;18;0;0;130
08/09/2020;202037;AC;JordÃ£o;1200328;False;False;08/09/2020;city;8473;8317;169;1994,57099;0,0059;1;0;0;114
08/09/2020;202037;AC;Manoel Urbano;1200344;False;False;08/09/2020;city;9581;9459;278;2901,57604;0,0072;2;0;0;119
08/09/2020;202037;AC;Marechal Thaumaturgo;1200351;False;False;08/09/2020;city;19299;18867;355;1839,47355;0,0028;1;0;0;120
08/09/2020;202037;AC;MÃ¢ncio Lima;1200336;False;False;08/09/2020;city;19311;18977;768;3977,00792;0,013;10;6;0;133
08/09/2020;202037;AC;PlÃ¡cido de Castro;1200385;False;False;08/09/2020;city;19955;19761;403;2019,54397;0,0199;8;0;0;156
08/09/2020;202037;AC;Porto Acre;1200807;False;False;08/09/2020;city;18824;18504;498;2645,55886;0,0301;15;1;0;164
08/09/2020;202037;AC;Porto Walter;1200393;False;False;08/09/2020;city;12241;11982;276;2254,71775;0,0072;2;0;0;119
08/09/2020;202037;AC;Rio Branco;1200401;False;False;08/09/2020;city;413418;407319;10162;2458,04488;0,0387;393;9;5;176
08/09/2020;202037;AC;Rodrigues Alves;1200427;False;False;08/09/2020;city;19351;18930;146;754,48297;0,0479;7;0;0;120
08/09/2020;202037;AC;Santa Rosa do Purus;1200435;False;False;08/09/2020;city;6717;6540;308;4585,38038;0,0065;2;0;0;124
08/09/2020;202037;AC;Sena Madureira;1200500;False;False;08/09/2020;city;46511;45848;1455;3128,29223;0,0076;11;0;0;128
08/09/2020;202037;AC;Senador Guiomard;1200450;False;False;08/09/2020;city;23236;23024;487;2095,88569;0,0246;12;1;0;143
08/09/2020;202037;AC;TarauacÃ¡;1200609;False;False;08/09/2020;city;43151;42567;1608;3726,44898;0,0087;14;0;0;130
08/09/2020;202037;AC;Xapuri;1200708;False;False;08/09/2020;city;19596;19323;1008;5143,90692;0,0129;13;1;0;133
08/09/2020;202037;AC;;12;False;False;08/09/2020;state;894470;881935;25494;2850,17944;0,0247;630;25;6;176
09/09/2020;202037;AC;AcrelÃ¢ndia;1200013;False;False;09/09/2020;city;15490;15256;437;2821,17495;0,0206;9;0;0;165
09/09/2020;202037;AC;Assis Brasil;1200054;False;False;09/09/2020;city;7534;7417;538;7140,96098;0,0167;9;17;0;132
09/09/2020;202037;AC;BrasilÃ©ia;1200104;False;False;09/09/2020;city;26702;26278;1143;4280,57823;0,0166;19;0;0;124
09/09/2020;202037;AC;Bujari;1200138;False;False;09/09/2020;city;10420;10266;370;3550,86372;0,0189;7;1;1;155
09/09/2020;202037;AC;Capixaba;1200179;False;False;09/09/2020;city;12008;11733;248;2065,28981;0,0282;7;0;0;125
09/09/2020;202037;AC;Cruzeiro do Sul;1200203;False;False;09/09/2020;city;89072;88376;3224;3619,54374;0,018;58;15;0;150
09/09/2020;202037;AC;EpitaciolÃ¢ndia;1200252;False;False;09/09/2020;city;18696;18411;492;2631,57895;0,0264;13;1;0;126
09/09/2020;202037;AC;FeijÃ³;1200302;False;False;09/09/2020;city;34884;34780;1159;3322,44009;0,0155;18;4;0;131
09/09/2020;202037;AC;JordÃ£o;1200328;False;False;09/09/2020;city;8473;8317;169;1994,57099;0,0059;1;0;0;115
09/09/2020;202037;AC;Manoel Urbano;1200344;False;False;09/09/2020;city;9581;9459;278;2901,57604;0,0072;2;0;0;120
09/09/2020;202037;AC;Marechal Thaumaturgo;1200351;False;False;09/09/2020;city;19299;18867;367;1901,65294;0,0027;1;12;0;121
09/09/2020;202037;AC;MÃ¢ncio Lima;1200336;False;False;09/09/2020;city;19311;18977;768;3977,00792;0,013;10;0;0;134
09/09/2020;202037;AC;PlÃ¡cido de Castro;1200385;False;False;09/09/2020;city;19955;19761;404;2024,55525;0,0198;8;1;0;157
09/09/2020;202037;AC;Porto Acre;1200807;False;False;09/09/2020;city;18824;18504;499;2650,87123;0,0301;15;1;0;165
09/09/2020;202037;AC;Porto Walter;1200393;False;False;09/09/2020;city;12241;11982;276;2254,71775;0,0072;2;0;0;120
09/09/2020;202037;AC;Rio Branco;1200401;False;False;09/09/2020;city;413418;407319;10179;2462,15695;0,0386;393;17;0;177
09/09/2020;202037;AC;Rodrigues Alves;1200427;False;False;09/09/2020;city;19351;18930;147;759,65066;0,0476;7;1;0;121
09/09/2020;202037;AC;Santa Rosa do Purus;1200435;False;False;09/09/2020;city;6717;6540;323;4808,69436;0,0062;2;15;0;125
09/09/2020;202037;AC;Sena Madureira;1200500;False;False;09/09/2020;city;46511;45848;1464;3147,64249;0,0075;11;9;0;129
09/09/2020;202037;AC;Senador Guiomard;1200450;False;False;09/09/2020;city;23236;23024;500;2151,83336;0,024;12;13;0;144
09/09/2020;202037;AC;TarauacÃ¡;1200609;False;False;09/09/2020;city;43151;42567;1659;3844,63859;0,0084;14;51;0;131
09/09/2020;202037;AC;Xapuri;1200708;False;False;09/09/2020;city;19596;19323;1024;5225,55624;0,0127;13;16;0;134
09/09/2020;202037;AC;;12;False;False;09/09/2020;state;894470;881935;25668;2869,6323;0,0246;631;174;1;177
10/09/2020;202037;AC;AcrelÃ¢ndia;1200013;False;False;10/09/2020;city;15490;15256;440;2840,54229;0,0205;9;3;0;166
10/09/2020;202037;AC;Assis Brasil;1200054;False;False;10/09/2020;city;7534;7417;544;7220,59995;0,0165;9;6;0;133
10/09/2020;202037;AC;BrasilÃ©ia;1200104;False;False;10/09/2020;city;26702;26278;1145;4288,06831;0,0166;19;2;0;125
10/09/2020;202037;AC;Bujari;1200138;False;False;10/09/2020;city;10420;10266;370;3550,86372;0,0189;7;0;0;156
10/09/2020;202037;AC;Capixaba;1200179;False;False;10/09/2020;city;12008;11733;248;2065,28981;0,0282;7;0;0;126
10/09/2020;202037;AC;Cruzeiro do Sul;1200203;False;False;10/09/2020;city;89072;88376;3253;3652,10167;0,0181;59;29;1;151
10/09/2020;202037;AC;EpitaciolÃ¢ndia;1200252;False;False;10/09/2020;city;18696;18411;492;2631,57895;0,0264;13;0;0;127
10/09/2020;202037;AC;FeijÃ³;1200302;False;False;10/09/2020;city;34884;34780;1173;3362,5731;0,0153;18;14;0;132
10/09/2020;202037;AC;JordÃ£o;1200328;False;False;10/09/2020;city;8473;8317;180;2124,39514;0,0056;1;11;0;116
10/09/2020;202037;AC;Manoel Urbano;1200344;False;False;10/09/2020;city;9581;9459;281;2932,88801;0,0071;2;3;0;121
10/09/2020;202037;AC;Marechal Thaumaturgo;1200351;False;False;10/09/2020;city;19299;18867;373;1932,74263;0,0027;1;6;0;122
10/09/2020;202037;AC;MÃ¢ncio Lima;1200336;False;False;10/09/2020;city;19311;18977;781;4044,32707;0,0128;10;13;0;135
10/09/2020;202037;AC;PlÃ¡cido de Castro;1200385;False;False;10/09/2020;city;19955;19761;407;2039,58908;0,0197;8;3;0;158
10/09/2020;202037;AC;Porto Acre;1200807;False;False;10/09/2020;city;18824;18504;499;2650,87123;0,0301;15;0;0;166
10/09/2020;202037;AC;Porto Walter;1200393;False;False;10/09/2020;city;12241;11982;279;2279,22555;0,0072;2;3;0;121
10/09/2020;202037;AC;Rio Branco;1200401;False;False;10/09/2020;city;413418;407319;10208;2469,17164;0,0388;396;29;3;178
10/09/2020;202037;AC;Rodrigues Alves;1200427;False;False;10/09/2020;city;19351;18930;147;759,65066;0,0476;7;0;0;122
10/09/2020;202037;AC;Santa Rosa do Purus;1200435;False;False;10/09/2020;city;6717;6540;327;4868,24475;0,0061;2;4;0;126
10/09/2020;202037;AC;Sena Madureira;1200500;False;False;10/09/2020;city;46511;45848;1472;3164,84273;0,0075;11;8;0;130
10/09/2020;202037;AC;Senador Guiomard;1200450;False;False;10/09/2020;city;23236;23024;502;2160,4407;0,0239;12;2;0;145
10/09/2020;202037;AC;TarauacÃ¡;1200609;False;False;10/09/2020;city;43151;42567;1706;3953,55843;0,0082;14;47;0;132
10/09/2020;202037;AC;Xapuri;1200708;False;False;10/09/2020;city;19596;19323;1050;5358,23637;0,0124;13;26;0;135
10/09/2020;202037;AC;;12;False;False;10/09/2020;state;894470;881935;25877;2892,99809;0,0245;635;209;4;178
11/09/2020;202037;AC;AcrelÃ¢ndia;1200013;False;False;11/09/2020;city;15490;15256;440;2840,54229;0,0205;9;0;0;167
11/09/2020;202037;AC;Assis Brasil;1200054;False;False;11/09/2020;city;7534;7417;550;7300,23892;0,0164;9;6;0;134
11/09/2020;202037;AC;BrasilÃ©ia;1200104;False;False;11/09/2020;city;26702;26278;1147;4295,55839;0,0166;19;2;0;126
11/09/2020;202037;AC;Bujari;1200138;False;False;11/09/2020;city;10420;10266;370;3550,86372;0,0189;7;0;0;157
11/09/2020;202037;AC;Capixaba;1200179;False;False;11/09/2020;city;12008;11733;248;2065,28981;0,0282;7;0;0;127
11/09/2020;202037;AC;Cruzeiro do Sul;1200203;False;False;11/09/2020;city;89072;88376;3263;3663,32854;0,0181;59;10;0;152
11/09/2020;202037;AC;EpitaciolÃ¢ndia;1200252;False;False;11/09/2020;city;18696;18411;491;2626,23021;0,0265;13;-1;0;128
11/09/2020;202037;AC;FeijÃ³;1200302;False;False;11/09/2020;city;34884;34780;1176;3371,17303;0,0153;18;3;0;133
11/09/2020;202037;AC;JordÃ£o;1200328;False;False;11/09/2020;city;8473;8317;180;2124,39514;0,0056;1;0;0;117
11/09/2020;202037;AC;Manoel Urbano;1200344;False;False;11/09/2020;city;9581;9459;281;2932,88801;0,0071;2;0;0;122
11/09/2020;202037;AC;Marechal Thaumaturgo;1200351;False;False;11/09/2020;city;19299;18867;383;1984,55879;0,0026;1;10;0;123
11/09/2020;202037;AC;MÃ¢ncio Lima;1200336;False;False;11/09/2020;city;19311;18977;799;4137,53819;0,0125;10;18;0;136
11/09/2020;202037;AC;PlÃ¡cido de Castro;1200385;False;False;11/09/2020;city;19955;19761;408;2044,60035;0,0196;8;1;0;159
11/09/2020;202037;AC;Porto Acre;1200807;False;False;11/09/2020;city;18824;18504;500;2656,1836;0,03;15;1;0;167
11/09/2020;202037;AC;Porto Walter;1200393;False;False;11/09/2020;city;12241;11982;279;2279,22555;0,0072;2;0;0;122
11/09/2020;202037;AC;Rio Branco;1200401;False;False;11/09/2020;city;413418;407319;10233;2475,21879;0,0388;397;25;1;179
11/09/2020;202037;AC;Rodrigues Alves;1200427;False;False;11/09/2020;city;19351;18930;147;759,65066;0,0476;7;0;0;123
11/09/2020;202037;AC;Santa Rosa do Purus;1200435;False;False;11/09/2020;city;6717;6540;333;4957,57034;0,006;2;6;0;127
11/09/2020;202037;AC;Sena Madureira;1200500;False;False;11/09/2020;city;46511;45848;1477;3175,59287;0,0074;11;5;0;131
11/09/2020;202037;AC;Senador Guiomard;1200450;False;False;11/09/2020;city;23236;23024;505;2173,3517;0,0238;12;3;0;146
11/09/2020;202037;AC;TarauacÃ¡;1200609;False;False;11/09/2020;city;43151;42567;1729;4006,85963;0,0081;14;23;0;133
11/09/2020;202037;AC;Xapuri;1200708;False;False;11/09/2020;city;19596;19323;1065;5434,78261;0,0122;13;15;0;136
11/09/2020;202037;AC;;12;False;False;11/09/2020;state;894470;881935;26004;2907,19644;0,0245;636;127;1;179
12/09/2020;202037;AC;AcrelÃ¢ndia;1200013;False;False;12/09/2020;city;15490;15256;446;2879,27695;0,0202;9;6;0;168
12/09/2020;202037;AC;Assis Brasil;1200054;False;False;12/09/2020;city;7534;7417;559;7419,69737;0,0161;9;9;0;135
12/09/2020;202037;AC;BrasilÃ©ia;1200104;False;False;12/09/2020;city;26702;26278;1148;4299,30342;0,0166;19;1;0;127
12/09/2020;202037;AC;Bujari;1200138;False;False;12/09/2020;city;10420;10266;371;3560,46065;0,0189;7;1;0;158
12/09/2020;202037;AC;Capixaba;1200179;False;False;12/09/2020;city;12008;11733;248;2065,28981;0,0282;7;0;0;128
12/09/2020;202037;AC;Cruzeiro do Sul;1200203;False;False;12/09/2020;city;89072;88376;3274;3675,6781;0,018;59;11;0;153
12/09/2020;202037;AC;EpitaciolÃ¢ndia;1200252;False;False;12/09/2020;city;18696;18411;491;2626,23021;0,0265;13;0;0;129
12/09/2020;202037;AC;FeijÃ³;1200302;False;False;12/09/2020;city;34884;34780;1186;3399,83947;0,0152;18;10;0;134
12/09/2020;202037;AC;JordÃ£o;1200328;False;False;12/09/2020;city;8473;8317;180;2124,39514;0,0056;1;0;0;118
12/09/2020;202037;AC;Manoel Urbano;1200344;False;False;12/09/2020;city;9581;9459;281;2932,88801;0,0071;2;0;0;123
12/09/2020;202037;AC;Marechal Thaumaturgo;1200351;False;False;12/09/2020;city;19299;18867;403;2088,1911;0,0025;1;20;0;124
12/09/2020;202037;AC;MÃ¢ncio Lima;1200336;False;False;12/09/2020;city;19311;18977;820;4246,2845;0,0134;11;21;1;137
12/09/2020;202037;AC;PlÃ¡cido de Castro;1200385;False;False;12/09/2020;city;19955;19761;408;2044,60035;0,0196;8;0;0;160
12/09/2020;202037;AC;Porto Acre;1200807;False;False;12/09/2020;city;18824;18504;503;2672,1207;0,0298;15;3;0;168
12/09/2020;202037;AC;Porto Walter;1200393;False;False;12/09/2020;city;12241;11982;295;2409,93383;0,0068;2;16;0;123
12/09/2020;202037;AC;Rio Branco;1200401;False;False;12/09/2020;city;413418;407319;10258;2481,26593;0,0387;397;25;0;180
12/09/2020;202037;AC;Rodrigues Alves;1200427;False;False;12/09/2020;city;19351;18930;147;759,65066;0,0476;7;0;0;124
12/09/2020;202037;AC;Santa Rosa do Purus;1200435;False;False;12/09/2020;city;6717;6540;335;4987,34554;0,006;2;2;0;128
12/09/2020;202037;AC;Sena Madureira;1200500;False;False;12/09/2020;city;46511;45848;1479;3179,89293;0,0074;11;2;0;132
12/09/2020;202037;AC;Senador Guiomard;1200450;False;False;12/09/2020;city;23236;23024;508;2186,2627;0,0236;12;3;0;147
12/09/2020;202037;AC;TarauacÃ¡;1200609;False;False;12/09/2020;city;43151;42567;1729;4006,85963;0,0081;14;0;0;134
12/09/2020;202037;AC;Xapuri;1200708;False;False;12/09/2020;city;19596;19323;1079;5506,22576;0,012;13;14;0;137
12/09/2020;202037;AC;;12;False;False;12/09/2020;state;894470;881935;26148;2923,29536;0,0244;637;144;1;180
13/09/2020;202038;AC;AcrelÃ¢ndia;1200013;False;False;13/09/2020;city;15490;15256;446;2879,27695;0,0202;9;0;0;169
13/09/2020;202038;AC;Assis Brasil;1200054;False;False;13/09/2020;city;7534;7417;560;7432,97053;0,0161;9;1;0;136
13/09/2020;202038;AC;BrasilÃ©ia;1200104;False;False;13/09/2020;city;26702;26278;1152;4314,28357;0,0165;19;4;0;128
13/09/2020;202038;AC;Bujari;1200138;False;False;13/09/2020;city;10420;10266;371;3560,46065;0,0189;7;0;0;159
13/09/2020;202038;AC;Capixaba;1200179;False;False;13/09/2020;city;12008;11733;248;2065,28981;0,0282;7;0;0;129
13/09/2020;202038;AC;Cruzeiro do Sul;1200203;False;False;13/09/2020;city;89072;88376;3274;3675,6781;0,018;59;0;0;154
13/09/2020;202038;AC;EpitaciolÃ¢ndia;1200252;False;False;13/09/2020;city;18696;18411;492;2631,57895;0,0264;13;1;0;130
13/09/2020;202038;AC;FeijÃ³;1200302;False;False;13/09/2020;city;34884;34780;1188;3405,57276;0,0152;18;2;0;135
13/09/2020;202038;AC;JordÃ£o;1200328;False;False;13/09/2020;city;8473;8317;180;2124,39514;0,0056;1;0;0;119
13/09/2020;202038;AC;Manoel Urbano;1200344;False;False;13/09/2020;city;9581;9459;281;2932,88801;0,0071;2;0;0;124
13/09/2020;202038;AC;Marechal Thaumaturgo;1200351;False;False;13/09/2020;city;19299;18867;403;2088,1911;0,0025;1;0;0;125
13/09/2020;202038;AC;MÃ¢ncio Lima;1200336;False;False;13/09/2020;city;19311;18977;820;4246,2845;0,0134;11;0;0;138
13/09/2020;202038;AC;PlÃ¡cido de Castro;1200385;False;False;13/09/2020;city;19955;19761;408;2044,60035;0,0196;8;0;0;161
13/09/2020;202038;AC;Porto Acre;1200807;False;False;13/09/2020;city;18824;18504;504;2677,43306;0,0298;15;1;0;169
13/09/2020;202038;AC;Porto Walter;1200393;False;False;13/09/2020;city;12241;11982;295;2409,93383;0,0068;2;0;0;124
13/09/2020;202038;AC;Rio Branco;1200401;False;False;13/09/2020;city;413418;407319;10266;2483,20102;0,0389;399;8;2;181
13/09/2020;202038;AC;Rodrigues Alves;1200427;False;False;13/09/2020;city;19351;18930;147;759,65066;0,0476;7;0;0;125
13/09/2020;202038;AC;Santa Rosa do Purus;1200435;False;False;13/09/2020;city;6717;6540;335;4987,34554;0,006;2;0;0;129
13/09/2020;202038;AC;Sena Madureira;1200500;False;False;13/09/2020;city;46511;45848;1479;3179,89293;0,0081;12;0;1;133
13/09/2020;202038;AC;Senador Guiomard;1200450;False;False;13/09/2020;city;23236;23024;508;2186,2627;0,0236;12;0;0;148
13/09/2020;202038;AC;TarauacÃ¡;1200609;False;False;13/09/2020;city;43151;42567;1730;4009,17708;0,0081;14;1;0;135
13/09/2020;202038;AC;Xapuri;1200708;False;False;13/09/2020;city;19596;19323;1079;5506,22576;0,012;13;0;0;138
13/09/2020;202038;AC;;12;False;False;13/09/2020;state;894470;881935;26166;2925,30772;0,0245;640;18;3;181
14/09/2020;202038;AC;AcrelÃ¢ndia;1200013;False;False;14/09/2020;city;15490;15256;446;2879,27695;0,0202;9;0;0;170
14/09/2020;202038;AC;Assis Brasil;1200054;False;False;14/09/2020;city;7534;7417;560;7432,97053;0,0161;9;0;0;137
